parent_code,parent_name,job_code,job_name,jobCode,jobName,isCollection,jobPic,jobSummary,jobTask,jobWorkerId,jobWorkerIdList,hardToolList,hardSkillList,hardCertList
2005003000,業務銷售類人員,2005003007,電話行銷人員,2005003007,電話行銷人員,False,JJ02,透過電話說服他人購買商品或服務。,"負責電話開發、約訪新客戶。
透過電話或郵件方式，持續追蹤、經營並維護既有的客戶。
建立、記錄並維護顧客資料（如：聯繫記錄、顧客反應、帳務及訂購記錄）。
提供來電客戶諮詢服務、產品解說，並適時進行產品推廣及行銷。
提供專業的顧客售後服務。
推動、執行各項專案或服務活動。






",pLo0D6yTnBY,['pLo0D6yTnBY'],[],"[{'id': '10000227', 'name': '電話行銷'}, {'id': '10000232', 'name': '商品銷售'}, {'id': '10000440', 'name': '電話開發'}]",[]
2005003000,業務銷售類人員,2005003008,醫藥業務代表,2005003008,醫藥業務代表,False,JJ02,我會把藥賣出去，推廣客戶需要的醫療產品！,"維繫老客戶：與已經購買公司產品的醫院、診所、藥局進行關係維護。例如：了解之前的產品在藥局銷售的狀況如何？
開發新客戶：與尚未合作的醫院、診所、藥局洽談合作，增加販售的機會。例如：與藥局討論是否要在採購公司的產品？
示範器材的使用：向客戶示範公司的產品如何使用。例如：新推出的藥品有什麼效果？",aiBV5U6Bkl4,['aiBV5U6Bkl4'],[],"[{'id': '10000232', 'name': '商品銷售'}, {'id': '10022437', 'name': '牙科'}, {'id': '10041954', 'name': '業務經驗'}]",[]
2005003000,業務銷售類人員,2005003009,不動產經紀人,2005003009,不動產經紀人,False,JJ02,接待及提供建議，幫顧客找到理想的房子！,"促成交易成功：協助完成不動產買賣、租賃業務。例如：幫助想賣房子的A，找到想買房子的B，並促成兩者成功交易。
提供客戶諮詢服務：提供顧客不動產相關文件、說明解釋、問題諮詢及售後服務。例如：基本法律諮詢服務。",JussyKiQYiI,['JussyKiQYiI'],"[{'id': '10004202', 'name': 'Facebook'}]","[{'id': '10000133', 'name': '不動產買賣'}, {'id': '10013145', 'name': '團隊運作'}, {'id': '10000354', 'name': '開發銷售'}]","[{'id': '10028895', 'name': '不動產經紀營業員'}]"
2005003000,業務銷售類人員,2005003010,汽車銷售人員,2005003010,汽車銷售人員,False,JJ02,熟悉車子性能，給予顧客最佳購車服務！,"車輛銷售：了解顧客需求，並向顧客介紹車子性能，推銷各式車款。
協助車輛貸款或保險辦理：因為平時的接觸機會不多，多數顧客不熟悉貸款或保險辦理的程序，此時銷售員應盡力協助顧客完成相關手續。
車輛售後服務：追蹤與詢問顧客買車後的是否滿意？車子是否有任何問題？",XFSZNwKZ0Vc,['XFSZNwKZ0Vc'],[],"[{'id': '10000446', 'name': '汽車銷售'}, {'id': '10023118', 'name': '驗車'}, {'id': '10001795', 'name': '產品服務'}]",[]
2005003000,業務銷售類人員,2005003011,傳銷人員,2005003011,傳銷人員,False,JJ02,在任何地區內，向大眾個人推銷貨品並接受訂單者。,"出示樣品或產品目錄並指出其優點，以期引起預期買主之興趣。
開列價格、信用條件、優待條件及交貨期限。
傳送訂單至公司並提出報告。
維護客戶關係。",,[],[],"[{'id': '10023831', 'name': '代管'}, {'id': '10000232', 'name': '商品銷售'}, {'id': '10000224', 'name': '業務開發'}]","[{'id': '10047651', 'name': '國際領隊'}]"
2005003000,業務銷售類人員,2005003012,駐校代表,2005003012,駐校代表,False,JJ02,由公司派駐在學校內的業務服務人員。,"拜訪駐校區域。
推廣公司產品。
宣傳公司產品。
尋找活動協助。
提供活動企劃。",,[],[],"[{'id': '10000232', 'name': '商品銷售'}, {'id': '10035950', 'name': '促銷'}, {'id': '10041066', 'name': '試吃'}]",[]
2005003000,業務銷售類人員,2005003013,業務助理,2005003013,業務助理,False,JJ02,協助業務人員完成銷售業務之行政後勤工作、進出貨事宜及客戶端之溝通事宜。,"輸入、處理並追蹤客戶訂單，並將訂單資料存檔備份。
保持與客戶間之聯繫，回覆e-mail，並確認交貨期。
提供出貨文件，協助業務人員控管出貨，並處理進出口事宜。
定期提供業務銷售狀況報表，以供業務人員或主管參考。
協助業務人員處理銷售業務相關之公司內部行政作業。
協助業務人員整理客戶資料（如：公司基本資料、交易記錄、問題處理狀況）。",,[],[],"[{'id': '10000021', 'name': '行政事務處理'}, {'id': '10000114', 'name': '出貨'}, {'id': '10000327', 'name': '訂單處理'}]",[]
2005003000,業務銷售類人員,2005003014,產品事業處主管,2005003014,產品事業處主管,False,JJ02,督導、審核及訂定新產品、新材料與新技術之研究發展計劃，技術之合作與移轉規劃，產品性能、製程與品質之標準，以及督導產品上市、銷售計劃與管理產品生命週期。,"規劃產品策略、藍圖以及管理產品生命週期。
管理產品開發或技術移轉專案，包括專案規劃、專案組織成立以及開發時程、成本、品質等之控管。
掌握產品市場趨勢，擬定產品特性定位與定價策略。
處理產品開發與量產之相關協調工作。
引進市場與技術的新趨勢，以掌握並提升產品的競爭力，並提供內部人員專業諮詢與建議。
管理部門員工，協調、整合各項專案，以確保進度與任務的達成。",,[],[],"[{'id': '10000330', 'name': '通路開發'}, {'id': '10000232', 'name': '商品銷售'}, {'id': '10000224', 'name': '業務開發'}]",[]
2005003000,業務銷售類人員,2005003015,通路開發人員,2005003015,通路開發人員,False,JJ02,負責有關展店地點開發與執行，並選擇適當銷售通路洽談相關事宜，以統籌管理及協調通路作業服務。,"展店企劃與開發執行、內部業務協調整合。
產品推廣介紹、連鎖加盟招商。
通路行銷活動及異業合作活動規劃執行。
相關品質物流及客服協調。
開發潛在客戶並維繫穩定客戶關係。",,[],[],"[{'id': '10000232', 'name': '商品銷售'}, {'id': '10000224', 'name': '業務開發'}, {'id': '10000222', 'name': '拓展市場'}]",[]
2005003000,業務銷售類人員,2005003016,內勤業務,2005003016,內勤業務,False,JJ02,不會直接與客戶面對面接觸，而是透過遠端的方式進行產品或服務的銷售。,"公司產品銷售與推廣，透過遠端方式提供客戶產品資訊和解答疑問，促進產品銷售。
客戶電話往來與關係維繫，確保與客戶的有效溝通和良好關係。
處理產品詢問、接洽、報價、訂單等相關事務，協助客戶完成購買流程。
解決客戶問題，處理帳款收回事宜，確保客戶滿意。
國內/外業務推廣，包括整理專業客戶需求文件、建檔、準備和追蹤回覆，以滿足客戶需求。",,[],[],"[{'id': '10000413', 'name': '客戶資料更新維護'}, {'id': '10000224', 'name': '業務開發'}, {'id': '10000003', 'name': '部門績效目標管理'}]",[]
2005000000,客服／門市／業務／貿易類,2005004000,貿易類人員,2005004000,貿易類人員,False,,資料蒐集中,資料蒐集中,,[],[],[],[]
2005004000,貿易類人員,2005004001,國貿人員,2005004001,國貿人員,False,JJ02,協助貨品進出口，讓台灣與世界經濟接軌！,"產品溝通確認：透過電話或郵件，確認產品規格和價格，下單之後則要追蹤出貨狀況。例如：A公司需要向某義大利的廠商購買一種獨家設計的物品，經過國貿人員的往來溝通與確認，才能夠下單/出貨。
處理貨品報關文件：與國外廠商交易，產品會有進出海關的議題。因此國貿人員要有能夠處理海關機構相關的文件與規定。
其他：處理顧客及廠商的客訴，或安排貨物運輸業務、問題諮詢、收集匯率關稅資料、進行貨物裝載及遞送等工作。
*國貿人員的溝通與外語能力很重要",,[],[],"[{'id': '10000435', 'name': '國際貿易基本概念'}, {'id': '10002859', 'name': '熟悉進出口業務'}, {'id': '10000114', 'name': '出貨'}]",[]
2005004000,貿易類人員,2005004002,船務／報關人員,2005004002,船務∕押匯∕報關人員,False,JJ02,協助客戶準備報關文件、執行報關程序、處理進出口押匯、連絡交期與船期等工作。,"負責進出口報關之行政作業，並匯整製作報關文件。
處理、審核進出口報關之資料與文件。
聯絡工廠、船公司和報關行，進行交期確認、排船、簽S＼O、文件檢查等聯絡事項。
處理進出口押匯、信用狀以及保稅帳務相關之工作。
負責應付帳款之請款工作，並處理業務部門訂單後續事宜。",,[],[],"[{'id': '10000466', 'name': '進出口報關'}, {'id': '10002859', 'name': '熟悉進出口業務'}, {'id': '10000435', 'name': '國際貿易基本概念'}]",[]
2005004000,貿易類人員,2005004003,保稅人員,2005004003,保稅人員,False,JJ02,負責與海關接觸、控管保稅帳、控管保稅貨物。,"監控內部帳。
監控庫房在期限內收貨物、入帳。
規劃盤點作業。
登錄貨物於保稅系統中。
核對公司出口帳與保稅系統帳。
控管保稅貨物。
執行出口報單登錄。
控管保稅卡車封條。
控管放行單。
處理報廢工作。




",,[],[],"[{'id': '10001277', 'name': '保稅'}, {'id': '10000466', 'name': '進出口報關'}, {'id': '10002859', 'name': '熟悉進出口業務'}]",[]
2005004000,貿易類人員,2005004004,國貿助理,2005004004,國貿助理,False,JJ02,協助國貿人員完成任務及工作。,"處理出口和進口貨物的船務和報關文件作業，確保合規性。
協助與工廠協調和處理貨物出貨事宜，確保順利出貨。
協助追蹤貨物交期和出貨狀況，確保按時交付客戶。
客戶信件回覆與溝通協調，維繫客戶關係。
客戶資料及相關文件的整理建檔，提供給業務人員參考。",,[],[],"[{'id': '10000435', 'name': '國際貿易基本概念'}, {'id': '10000473', 'name': '進出口作業流程控管'}, {'id': '10002859', 'name': '熟悉進出口業務'}]",[]
2006000000,餐飲／旅遊 ／美容美髮類,2006001000,餐飲類人員,2006001000,餐飲類人員,False,,資料蒐集中,資料蒐集中,,[],[],[],[]
2006001000,餐飲類人員,2006001001,餐飲服務生,2006001001,餐飲服務生,False,JJ08,服務第一線，讓大家享受美好饗宴！,"引導接待：引導客人就座和結帳。
點餐送餐：協助客人點餐，並送上客人所指定的餐點。
維護整潔：整理和清潔，以利後續的客人就座用餐。例如：收拾餐盤、掃拖地、倒垃圾。
*臨機應變：有時需要處理客人提出的額外要求。例如：餐點有瑕疵需要換一份、帶小孩的客人需要兒童座椅。",5cwTa1EIQ7E,['5cwTa1EIQ7E'],[],"[{'id': '10039591', 'name': '點餐'}, {'id': '10000111', 'name': '跑單'}, {'id': '10000110', 'name': '外場服務'}]",[]
2006001000,餐飲類人員,2006001002,中餐廚師,2006001002,中餐廚師,False,JJ08,烹調中式八大菜系的料理，讓人食指大動！,"食材烹調：做出菜單上的餐點。
環境清潔：維護廚房的環境衛生。
*餐廳內場每人負責的項目不同，所以要聽主管的指揮一起維持出餐節奏。",CvN-oLWsTng,['CvN-oLWsTng'],[],"[{'id': '10000483', 'name': '出菜'}, {'id': '10000485', 'name': '烹飪'}, {'id': '10027024', 'name': '擺盤'}]",[]
2006001000,餐飲類人員,2006001003,西餐廚師,2006001003,西餐廚師,False,JJ08,烹飪各種西式餐點，好吃西方料理在這裡！,"菜單設計：依據時節設計不同的菜單。例如：聖誕節大餐。
食材烹調：做出菜單上的餐點。
環境清潔：維護廚房的乾淨及衛生。
*西式餐廳常有來自不同國家的廚師，如何面對文化差異和語言隔閡是西餐廚師的挑戰。
*可以參考電影《料理鼠王》，或江振誠主廚所寫的《初心》。",d6qJVzUebtM,['d6qJVzUebtM'],[],"[{'id': '10000483', 'name': '出菜'}, {'id': '10000485', 'name': '烹飪'}, {'id': '10000487', 'name': '食物製前準備'}]","[{'id': '10029004', 'name': '丙級西餐烹調技術士'}]"
2006001000,餐飲類人員,2006001004,其他類廚師,2006001004,其他類廚師,False,JJ08,在一般狀況，於各類生鮮食品(包括成品、半成品、原物料)與各式調味料、配料在廚房調配；經由清洗、涼拌、煎、炒、煮、炸等不同製程而成為正式菜餚。,"準備於營業時間內的點菜或宴會所需菜餚。
協助主廚設計所負責各自類別的菜單。
確保所負責類別的食品均符合衛生管理的規定。
維持與確保冷凍庫及其他地區的衛生及清潔標準。
保持烹飪材料的適當存量。
控制出菜量以維持食品成本。
配合餐廳外場的菜餚需要和出菜時間。
保持高度清潔。
執行安全與衛生的檢查。
參加定期或不定期的在職訓練。




",CvN-oLWsTng,['CvN-oLWsTng'],[],"[{'id': '10000483', 'name': '出菜'}, {'id': '10000485', 'name': '烹飪'}, {'id': '10027024', 'name': '擺盤'}]",[]
2006001000,餐飲類人員,2006001005,麵包師,2006001005,麵包師,False,JJ08,製作各種麵包。,"排定工作作業程序。
計算各種原料配方之用量及設定適當攪拌溫度。
稱量原料以機械混合或攪拌成糰(糊)。
執行發酵、壓延、分割、整形、包餡、烤焙等工作。
控制發酵箱溫度、濕度，檢查發酵程度。
調整壓延機之滾輪間隙與轉速。
調整麵糰分割機及麵糰重量與操作速度。
調整麵糰發酵控制設備之溫度、濕度與時間。
控制烤爐、蒸鍋、油炸糟之溫度狀態，檢查加熱程度。
移出製品於加熱設備中，使其冷卻。
執行成品之切片、包裝、輸送等工作。




",KuuiJuX3TTQ,['KuuiJuX3TTQ'],[],"[{'id': '10022507', 'name': '發酵'}, {'id': '10009184', 'name': '烘焙'}, {'id': '10011041', 'name': '麵包製作'}]","[{'id': '10029008', 'name': '丙級烘焙食品技術士'}]"
2006001000,餐飲類人員,2006001006,西點／蛋糕師,2006001006,西點∕蛋糕師,False,JJ08,做出美味蛋糕和點心，讓吃的人感受幸福！,"採購原料：挑選及購買優質的食材和原料，為蛋糕品質和食品安全把關。
烘焙技巧：用糖、油、蛋、麵粉等主要材料，烘烤出各式各樣的糕點。
美化裝飾：用水果、鮮奶油、巧克力等餡料把蛋糕裝飾成美美的！",KuuiJuX3TTQ,['KuuiJuX3TTQ'],[],"[{'id': '10009184', 'name': '烘焙'}, {'id': '10022507', 'name': '發酵'}, {'id': '10000497', 'name': '認識各種烘焙食品'}]","[{'id': '10029008', 'name': '丙級烘焙食品技術士'}]"
2006001000,餐飲類人員,2006001007,調酒師／吧台人員,2006001007,調酒師∕吧台人員,False,JJ08,每一杯客人的調酒，都是我的精心傑作。,"調酒：學習各式酒類的特性和知識，並製作調酒。
簡餐調理：料理輕食。例如：薯條、花式拼盤或焗烤。
酒吧管理：盤點酒類及食材，並適時進貨，管理存貨。
環境清潔：清洗酒杯、餐具、吧台設備，維護工作環境。",N-SkUvcfL20,['N-SkUvcfL20'],[],"[{'id': '10039591', 'name': '點餐'}, {'id': '10000505', 'name': '飲料調製'}, {'id': '10000506', 'name': '吧台前置作業準備'}]",[]
2006001000,餐飲類人員,2006001008,餐廚助手,2006001008,餐廚助手,False,JJ08,擔任廚師之助手，處理烹飪前與烹飪中之準備工作與其它餐廳相關事務。,"負責洗、剝、削、切各種食材，以完成烹飪的前置工作。
協助廚師測量食材的容量與重量。
依照客人的點單，準備不同菜色所需要的食材。
於出菜時負責菜餚擺盤或調整份量之工作。
協助打包外帶的食物，必要時進行外送的服務。
將洗好的餐盤收到儲藏櫃內，並在即將使用前預先加熱。
負責前台與後台之訊息傳遞，隨時回報後台的出菜進度給餐廳經理。
負責清理工作環境、設備及餐具。





",CvN-oLWsTng,['CvN-oLWsTng'],[],"[{'id': '10000483', 'name': '出菜'}, {'id': '10039591', 'name': '點餐'}, {'id': '10027024', 'name': '擺盤'}]",[]
2006001000,餐飲類人員,2006001009,食品衛生管理師,2006001009,食品衛生管理師,False,JJ08,本類人員從事食品從原料來源、生產、收穫後處理、加工、製造、流通、運輸、銷售、 直至消費者口中，每個階段的安全管理。,"控管食品從原料製成完成品的整個流程。
當食品衛生安全事件發生在上游階段時，立即防止問題繼續往下游擴大。
當食品衛生安全事件發生在下游階段時，由下游階段回溯至上游階段，找出問題所在。
找出不符食品安全、有問題的產品。",,[],"[{'id': '10000508', 'name': 'HACCP'}]","[{'id': '10000486', 'name': '衛生管理'}, {'id': '10012410', 'name': '食品衛生'}, {'id': '10000509', 'name': '食品安全'}]","[{'id': '10028578', 'name': '高考食品技師'}, {'id': '10046525', 'name': 'ISO22000'}, {'id': '10028580', 'name': '丙級食品檢驗分析技術士'}]"
2006001000,餐飲類人員,2006001010,洗碗人員,2006001010,洗碗人員,False,JJ08,於餐飲業及相關單位，從事洗碗及有關廚務工作之人員。,"將顧客使用之餐具器皿，以洗碗精洗滌，再以清水清洗。
將餐具擦乾或烘乾後歸位，做好餐具盤點及管理。
負責環境的打掃清潔例行工作。
廚餘回收及垃圾處理。
主管交辦廚務作業事項。",,[],[],"[{'id': '10000485', 'name': '烹飪'}, {'id': '10022658', 'name': '洗滌'}, {'id': '10039591', 'name': '點餐'}]",[]
2006001000,餐飲類人員,2006001011,日式廚師,2006001011,日式廚師,False,JJ08,進行日式餐點的烹調、料理及菜餚色香味之品質掌控。,"設計日式料理菜單。
採購及準備日式食材。
掌控菜餚的出菜品質與順序。
進行廚房內衛生管理工作。
更新與研發日式料理菜單。",,[],[],"[{'id': '10000483', 'name': '出菜'}, {'id': '10000484', 'name': '菜餚擺盤'}, {'id': '10000485', 'name': '烹飪'}]",[]
2006001000,餐飲類人員,2006001012,咖啡師,2006001012,咖啡師,False,JJ08,製作濃縮咖啡相關飲品的專家。,"咖啡調製：熟練調製各種咖啡飲品，確保咖啡品質和口感。
咖啡專業：了解客戶的口味和喜好，提供適合的咖啡建議，例如選擇豆種、研磨程度和沖泡方式。
咖啡機維護：維護和清潔咖啡機和設備，確保其正常運作。
客戶服務：與客戶互動，處理支付，並提供卓越的客戶服務體驗。
咖啡知識分享與銷售：分享有關咖啡的知識，提高客戶對咖啡的理解和欣賞，進而達成銷售。",,[],[],"[{'id': '10000505', 'name': '飲料調製'}, {'id': '10000506', 'name': '吧台前置作業準備'}, {'id': '10000009', 'name': '門市餐飲管理'}]",[]
2006001000,餐飲類人員,2006001013,食品技師,2006001013,食品技師,False,JJ08,具食品技師資格，負責研發、改良食品產品、監督生產過程、確保品質標準、以及負責食品安全和衛生的專業人員。,"食品研發與創新： 負責設計、研發和改良新的食品產品，包括新食材的應用和製程改進，以提高產品創新性。
食品製造與品質控制： 監督食品製造過程，確保生產符合公司標準和品質要求，同時進行品質控制以確保標準的一致性。
食品安全與衛生管理： 負責食品安全的制定和執行，管理製造環境的衛生和清潔，確保生產場所符合相關衛生標準。
檢驗、鑑定與試驗： 進行食品的檢驗和鑑定，確認成分和品質是否滿足法規和公司標準，同時進行相應的試驗工作。
品管體系建立與優化： 建立和維護品質管理系統，不斷優化製造流程，確保產品的品質穩定性和符合標準。",,[],"[{'id': '10000508', 'name': 'HACCP'}, {'id': '10000516', 'name': '食品安全管制系統'}]","[{'id': '10000753', 'name': '食品加工相關知識'}, {'id': '10000752', 'name': '食品研發技術'}, {'id': '10000754', 'name': '食品原料蒐集分析'}]","[{'id': '10028578', 'name': '高考食品技師'}, {'id': '10028579', 'name': '乙級食品檢驗分析技術士'}, {'id': '10029251', 'name': '經濟部中級食品品保工程師'}]"
2006001000,餐飲類人員,2006001014,麵包學徒,2006001014,麵包學徒,False,JJ08,麵包店中的實習生，學習製作各種麵包，包括測量原料、製作麵糰、烘焙等工作，並在麵包師傅的指導下提升烘焙技能和確保製品品質。,"學習製作麵糰和麵包： 積極參與麵糰製作，包括測量、混合、發酵和搓揉等步驟，熟悉各種麵包種類的製作過程。
參與烘焙操作： 學習烤爐的使用，掌握烘焙的時間和溫度控制，協助進行麵包的烘焙工作，確保成品品質。
遵守衛生和品質標準： 落實嚴格的衛生標準，保持工作環境清潔，協助檢查製成品的外觀、質地，確保符合公司品質標準。
跟隨師傅指導： 在麵包師傅的指導下學習專業技能，接受指導並改進自己的工作技能，提高麵包製作水平。",KuuiJuX3TTQ,['KuuiJuX3TTQ'],[],"[{'id': '10000504', 'name': '麵包食品製作'}, {'id': '10022507', 'name': '發酵'}, {'id': '10009184', 'name': '烘焙'}]","[{'id': '10029008', 'name': '丙級烘焙食品技術士'}]"
2006001000,餐飲類人員,2006001015,侍酒師,2006001015,侍酒師,False,JJ08,在餐廳或酒吧負責協助客人挑選、品嚐及搭配各種飲品，並管理酒類庫存以確保提供最佳的餐飲體驗的專業人員。,"為客戶提供餐點和飲品的搭配建議，包括葡萄酒、啤酒、烈酒、雞尾酒等。
熟悉各種酒類的種類、特性，能夠向客戶解釋不同飲品的風味和製作過程。
管理餐廳或酒吧的酒類庫存，確保存儲和保存的品質。
與廚師團隊合作，確保餐飲和飲品的搭配達到最佳的味覺體驗。",,[],[],"[{'id': '10022421', 'name': '調酒'}, {'id': '10000506', 'name': '吧台前置作業準備'}, {'id': '10000505', 'name': '飲料調製'}]","[{'id': '10046798', 'name': 'WSET'}, {'id': '10029003', 'name': '丙級調酒技術士'}, {'id': '10029014', 'name': '英國City & Guilds 國際葡萄酒侍酒師證照'}]"
2006001000,餐飲類人員,2006001016,行政主廚,2006001016,行政主廚,False,JJ08,制定餐廳或餐飲集團的菜單，負責僱用及監督廚房工作人員，安排和組織材料採購，並參與公司經營事務。,"菜單規劃與設計： 制定餐廳或餐飲集團的菜單，研究並選擇適合的食材，確保菜單兼顧多樣性、創意和品質。
團隊管理與監督： 僱用、指導和監督廚房工作人員，確保廚師技能水準達到標準，並協調工作流程。
材料採購與管理： 負責安排和組織材料的採購，與供應商協商並確保所選擇的食材符合高品質標準。
食品安全與衛生： 負責確保廚房遵循衛生標準，執行相應的食品安全措施，保障客人的健康。
參與公司經營事務： 參與公司整體經營事務，包括協助制定經營策略、控制成本、提高效益等。",,[],[],"[{'id': '10000488', 'name': '廚房設備維護管理'}, {'id': '10000490', 'name': '排盤與食品裝飾'}, {'id': '10000487', 'name': '食物製前準備'}]","[{'id': '10029004', 'name': '丙級西餐烹調技術士'}, {'id': '10046723', 'name': '廚師證'}]"
2006001000,餐飲類人員,2006001017,茶師,2006001017,茶師,False,JJ08,調製茶飲的專業人士，並從事茶葉知識、茶藝技巧和茶道精神。,"茶葉選擇與品評：挑選高品質的茶葉，進行品評和評估。
茶葉調製：專業調製各種茶飲，確保茶的風味和品質達到最佳水準。
茶葉知識傳遞：提供專業的茶葉知識，向顧客介紹茶葉的種類、產地、製作過程和風味特點，增進顧客對茶葉的了解。
茶藝技巧：展現茶道的技巧，包括茶具的使用、茶葉的準備和沖泡過程，以營造獨特的茶文化體驗。
茶道精神與禮儀：遵循茶道精神價值，傳遞茶道文化，以專業符合禮儀的態度待客，確保顧客有愉快的茶飲體驗。",,[],[],"[{'id': '10000505', 'name': '飲料調製'}, {'id': '10000506', 'name': '吧台前置作業準備'}, {'id': '10000009', 'name': '門市餐飲管理'}]",[]
2006000000,餐飲／旅遊 ／美容美髮類,2006002000,旅遊休閒類人員,2006002000,旅遊休閒類人員,False,,資料蒐集中,資料蒐集中,,[],[],[],[]
2006002000,旅遊休閒類人員,2006002001,旅遊休閒類主管,2006002001,旅遊休閒類主管,False,JJ08,凡執行旅遊/休閒相關職務，例如業務開發、企劃籌畫、通路規劃、制度建立等，並需管理部門內員工、協調跨部門事誼、教育訓練員工者屬之。,"執行各部門之職務，例如業務開發、企劃籌畫、通路規劃、制度建立等。
督導、協調、整合部門員工。
維護客戶關係。
教育訓練員工、新進人員。",PY_v5znXMKA,['PY_v5znXMKA'],"[{'id': '10006439', 'name': '靈知系統'}]","[{'id': '10037054', 'name': '客務'}, {'id': '10022685', 'name': '營運'}, {'id': '10000104', 'name': '旅遊諮詢'}]",[]
2006002000,旅遊休閒類人員,2006002002,飯店或餐廳主管,2006002002,飯店或餐廳主管,False,JJ08,計畫、協調飯店或餐廳之內外場運作，並進行日常活動之管理。,"負責內場的餐食管理與人力調配。
制訂餐廳服務方式與作業標準流程等事宜。
監督食物之製作流程、份量及擺盤等事務。
親自品嚐餐食以確保菜色品質穩定。
協調外場點餐與內場廚師料理的順序與速度。
主動詢問顧客需求與對服務之滿意度，並處理顧客抱怨。
建立員工表現及顧客滿意度的標準。
進行成本之管控。





",r8VyVX2FZOw,['r8VyVX2FZOw'],[],"[{'id': '10039591', 'name': '點餐'}, {'id': '10000009', 'name': '門市餐飲管理'}, {'id': '10022685', 'name': '營運'}]",[]
2006002000,旅遊休閒類人員,2006002003,飯店工作人員,2006002003,飯店工作人員,False,JJ08,讓入住飯店的旅客，感受舒適及尊榮！,"提供舒適住宿：依旅客的需要安排最舒適的住房環境。例如：客人喜歡硬枕頭或茶葉枕頭。
準備用餐環境：依照旅客用餐需求，提供美味及溫馨的用餐環境。例如：浪漫用餐、洽公用餐。
建議旅遊行程：提供旅客旅遊行程參考。例如：去動物園、美術館、泛舟、或熱汽球。",r8VyVX2FZOw,"['r8VyVX2FZOw', 'bc9yOv-8eKs']",[],"[{'id': '10000530', 'name': '公共區域清潔'}, {'id': '10027024', 'name': '擺盤'}, {'id': '10000110', 'name': '外場服務'}]",[]
2006002000,旅遊休閒類人員,2006002004,空服員,2006002004,空服員,False,JJ08,為機上乘客提供各項服務，天上飛的服務人生！,"乘客服務：引導乘客登機及入座、準備食物及飲料、回覆乘客問題。
安全維護：說明救生衣及氧氣罩如何使用，和緊急狀況該如何逃生和疏散。
飛行安全維護：確保乘客遵守飛安規定。例如：禁止吸煙、飛機起降時乘客有將手機關機、繫好安全帶、行李箱固定。",,[],[],"[{'id': '10000588', 'name': '美姿美儀'}, {'id': '10000539', 'name': '旅客服務'}, {'id': '10008463', 'name': '服務禮儀'}]","[{'id': '10034532', 'name': 'TOEIC (多益測驗)'}]"
2006002000,旅遊休閒類人員,2006002005,地勤人員,2006002005,地勤人員,False,JJ08,想順利搭乘飛機嗎？你需要我的幫助！,"機票業務：協助旅客查詢機票或購票。
報到手續：幫旅客進行飛機劃位、交付登機證、檢查托運行李。
其他特殊服務：如特別餐飲(協助吃素的顧客)、提供嬰兒座位等。
*地勤人員有時需要處理因為飛機延誤起飛或取消起飛而造成的相關事宜。例如：顧客安撫和補償。",,[],"[{'id': '10004814', 'name': 'Opera'}]","[{'id': '10008463', 'name': '服務禮儀'}, {'id': '10000588', 'name': '美姿美儀'}, {'id': '10002881', 'name': '提供儀態訓練'}]",[]
2006002000,旅遊休閒類人員,2006002006,領隊,2006002006,領隊,False,JJ08,帶領旅客出國，並注意旅遊中的各種細節！,"帶領旅客出入境：協助處理旅客在出國及回國時會碰到的手續。例如：報到、託運、出關、登機。
接洽當地導遊：與當地導遊聯繫，介紹國外景點給旅客，體驗當地旅遊行程。
協調旅遊行政事項：協調與安排交通、住宿、餐飲等相關事情。",ILwxvJiaYuI,['ILwxvJiaYuI'],"[{'id': '10046242', 'name': '無人機'}]","[{'id': '10007668', 'name': '帶團'}, {'id': '10014012', 'name': '行銷應用'}, {'id': '10000543', 'name': '領隊帶團技巧'}]","[{'id': '10047651', 'name': '國際領隊'}]"
2006002000,旅遊休閒類人員,2006002007,導遊,2006002007,導遊,False,JJ08,接待旅客觀光旅遊，介紹各景點的服務！,"遊客安全掌控：解說提醒旅客旅遊行程中的安全重點，例如：解說遊覽車的緊急逃生裝置。
解說旅行景點：透過言語介紹行程中安排的景點特色，例如：介紹日月潭的名稱由來或傳奇故事
行程掌控與費用處理：行程中與餐廳、景點或飯店保持聯絡，確認抵達或離開的時間。",ILwxvJiaYuI,['ILwxvJiaYuI'],"[{'id': '10006172', 'name': '遊覽車'}]","[{'id': '10007668', 'name': '帶團'}, {'id': '10000553', 'name': '導覽解說'}, {'id': '10000543', 'name': '領隊帶團技巧'}]","[{'id': '10028993', 'name': '導遊人員執業證'}]"
2006002000,旅遊休閒類人員,2006002008,OP／旅行社人員,2006002008,OP∕旅行社人員,False,JJ08,無論行程安排或訂票，旅遊規劃找我就對了！,"旅行規劃：替顧客安排旅遊行程、訂旅館和收錢。
資料文件準備：協助顧客辦理相關證件或旅遊文件。例如：代辦護照。
人員安排：安排顧客旅遊時需要協助人力。例如：領隊、導遊。
*旅行社人員有時也需要協助推銷或籌組旅行團。",pVH1Wm80UF4,['pVH1Wm80UF4'],[],"[{'id': '10007668', 'name': '帶團'}, {'id': '10000547', 'name': '團體旅遊相關食宿安排'}, {'id': '10000104', 'name': '旅遊諮詢'}]","[{'id': '10047651', 'name': '國際領隊'}, {'id': '10046586', 'name': '領隊執照'}]"
